,date,thumbsUpCount,comment,score,review score
5912,2021-03-10,0,은행 업무 앱은 처음 사용해보는데 쉽고 빠르게 은행 업무를 할 수 있어 만족하며 사용하고 있어요,5,7.5
5913,2021-03-10,0,국내 시중은행 중 가장 깔끔하게 은행일 처리되는 스타 오브 뱅크,5,6.0
5914,2021-03-10,0,한결 간편해졌어요 좋아요,5,6.0
5915,2021-03-10,0,전체 메뉴에서 이벤트 페이지로 바로 갈 수 있게 하면 좋겠어요 이벤트 보다가 뒤로 가기 하면 처음 페이지로 가는 거 말고 바로 직전으로 이동하는 것도 좋겠고요,5,-2.0
5916,2021-03-10,0,수십 년 전부터 늘 사용해오던 어플입니다 수시로 업데이트가 이뤄지고 있고 사용자가 좀 더 직관적으로 볼 수 있도록 한 편리한 어플입니다,5,7.5
5917,2021-03-10,0,앱이 점점 더 보기에 좋고 깔끔하게 정돈되어 사용하기 편리해지고 있습니다 빠른 이체가 되어 너무 좋고 인터넷 뱅킹으로 통장을 쉽게 만들고 다양한 상품을 검색 이용할 수 있어서 매우 만족하며 사용하고 있습니다 속도도 예전보다 빨라진 것 같아요,5,27.25
5918,2021-03-10,0,KB국민은행 스타뱅킹 추천합니다 스타뱅킹 쓰다가 다른 은행 어플 쓰려면 못써요 타은행 어플보다 메뉴 찾기도 쉽고 타게 좌도 함께 조회되어 모으기도 가능해서 편리합니다,5,9.0
5919,2021-03-10,0,늘 쓰고 있는 어플이에요 국민은행 카드가 월급통장으로 좋대서 이후로 쭉 쓰고 있어요  어플 덕에 편하게 이체해서 좋아요,5,4.2
5920,2021-03-10,0,사용이 편하고 좋아요,5,6.0
5921,2021-03-10,0,패턴 로그인 개선 돼요 사용하기 너무 좋아 짱,5,13.0
5922,2021-03-10,0,굿굿 아주 편한 스타뱅킹 뱅킹도 편하게 아주 좋네요,5,14.0
5923,2021-03-10,0,안전성과 빠르기가 최고입니다 리딩뱅크 KB 국민은행 이용하는 자체가 성공의 지름길,5,8.5
5924,2021-03-10,0,KB 스타뱅킹 너무 잘 이용하고 있습니다  빠른 업데이트로 불편함 없이 너무 편리하게 이용 중이에요  앞으로도 잘 부탁드리겠습니다,5,-5.5
5925,2021-03-10,0,로그인이 바로 안되고 시간이 좀 걸리지만 그걸 감수하더라도 이용하면 편해요,4,3.5
5926,2021-03-10,0,지문으로 쉽게 이용 가능하고 이체도 간편하게 할 수 있어 편리합니다,5,7.0
5927,2021-03-10,0,불편함 없이 지금까지 잘 사용하고 있어요,5,-2.0
5928,2021-03-10,0,주거래 은행이 국민은행이라서 앱을 설치했는데 만족합니다 너무 편하고 빨리할 수 있어 좋아요,5,15.0
5929,2021-03-10,0,사용자 ui도 간편하고 신속하며 대출 시에도 관련 서류 스마트로 받을 수 있어서 너무 좋아요,5,11.0
5930,2021-03-10,0,주거래은행이라서 쭉 쓰고 있어요 송금수수료 무료에 빠른 이체 너무 만족합니다 처음 로그인 시간이 좀 걸리는 것만 아쉬워요,4,8.649999999999999
5931,2021-03-10,0,앱 실행 이후 로딩 시간 걸리는 게 조금 아쉬워요 빨리 접속했으면 좋겠는데 타 은행 앱에 비해 느린 것 같아요 이체 메뉴를 조금 더 찾기 쉽게 했으면 해요 다른 메뉴나 카테고리는 분류가 잘 되어 있어서 찾기 쉬운 점은 좋은 것 같아요 Pay 앱이 따로 있던데 다른 앱의 기능까지 통합하면 더 좋을 것 같습니다 앱의 디자인이나 색상은 훌륭한 것 같습니다,3,13.525
5932,2021-03-10,0,주거래은행으로 쓴 지 오래됐습니다 앱도 쓰기 편하고 송금수수료가 들지 않아서 모든 입출금을 kb 스타뱅킹 앱으로 하고 있습니다 가끔 로딩 시간이 오래 걸리고 버벅거릴 때가 있지만 사용하기에 크게 불편할 정도는 아닙니다 앱 자체에서 이벤트도 자주 했으면 합니다,4,-3.0
5933,2021-03-10,0,주거래 은행이기도 하고 앱 사용도 간편해서 좋아요,5,6.0
5934,2021-03-10,0,지문인식으로 쉽게 로그인되고 입금도 간편히 돼서 잘 사용하고 있습니다 다만 이벤트나 정보 받고자 깔아야 할 kb 은행 관련 앱이 생각보다 많네요,4,3.5
5935,2021-03-10,0,잘 쓰고 있어요 예전보다 많이 좋아진 거 같아요,5,6.0
5936,2021-03-10,0,KB 모바일 인증서 편리합니다 스타뱅킹에서 이체도 상품 가 입 및 변경도 이벤트 응모 다 할 수 있어요 매월 스타 드림 쿠폰 받기도 가능합니다 국세청 로그인도 가능해서 좋아요,5,9.5
5937,2021-03-10,0,업무처리하기에 편하게 항목들이 잘 나열되어 있어요 짱 편해요,5,10.0
5938,2021-03-10,0,리브나 편한 타 어플들이랑 병행돼서 편해요,5,5.0
5939,2021-03-10,0,관리하기 편해요 빠른 이체로 쉽고 간편하게 송금이 가능해서 좋아요,5,12.25
5940,2021-03-10,0,군더더기 없이 깔끔하게 사용돼요,5,-4.0
5941,2021-03-10,0,앱이 개선되고 빨라져서 좋아요 빠른 이체는 정말 간편하고 너무 좋아요,3,18.5
5942,2021-03-10,0,예전보다 훨씬 보기 편하고 사용하기 편해졌어요,5,9.0
5943,2021-03-10,0,편하고 간편하고 빨라요 월급은 스타뱅킹으로,5,7.0
5944,2021-03-10,0,잘 사용하고 있습니다,5,2.0
5945,2021-03-10,0,KB가 개인뿐 아니리 소속회사 줘 은행이라 거의 매일 사용합니다 기존에 불편한 사항들은 제안 드렸으며 많이 개선되어 잘 사용하고 있습니다 조금 더 고객이나 기업의 입장에서 어플 설계해주시면 좋겠습니다,4,1.625
5946,2021-03-10,0,초창기부터 꾸준히 사용 중입니다 다른 곳보다 직관적이면서 간편해요 한번 익숙해지면 제일 편합니다 쓸데없는 짓을 별로 안 하는 것도 장점 국민은행 관련 어플이 많아서 합쳐달라는 말들이 많던데 저는 나눠져 있어서 오히려 좋습니다 각 어플마다 기능이 집중이 되어있는 게 좋네요 합쳐서 너무 정신없는 타사 어플을 사용 중인데 직관적이지 않아 불편하더라고요,5,6.0
5947,2021-03-10,0,주거래은행인 국민은행 스타뱅킹 홈피도 화사하게 바뀌고 사용하기 너무 좋아요,5,8.0
5948,2021-03-10,0,거래할 때 딱히 불편함이 없어서 좋아요,5,-1.0
5949,2021-03-10,0,주거래 은행이 국민은행이라 예전부터 스타뱅킹 편리하게 잘 이용하고 있어요,5,5.0
5950,2021-03-10,0,체계적인 시스템 덕에 불편한 점 없이 늘 잘 사용합니다,5,-5.0
5951,2021-03-10,0,앱 사용 속도가 빨라져서 좋네요,5,4.0
5952,2021-03-10,0,아니 지금 앱이 먹통 됐는데 어떻게 된 건가요 좀 더 해보니 모바일 인증서가 오류가 나는 거 같은데 어떻게 된 건가요 상담원하고 전화는 10분 정도 대기해야 한다고 하네요;;;,1,-4.025
5953,2021-03-10,0,국민은행 장기간 사용자로서 앱의 진화에서 세상의 발전을 느끼곤 합니다 초기 KB 스타뱅킹 앱의 경우 속도도 느리고 자꾸 튕겨져 나가고 로그인 절차도 번거로웠는데 점점 편해지네요 특히 KB 모바일 인증서 가입도 쉽고 다른 은행도 금방 등록해서 사용 가능하고 무엇보다 신규 가입 시 이벤트도 진행해서 참 좋은 거 같아요 앞으로 많은 발전으로 보다 자산을 편리하게 관리할 수 있고 튼튼하게 지켜주세요,5,11.2
5954,2021-03-10,0,타은행보다 편해서 은행 갈 일이 없어서 자주 이용해요,5,1.0
5955,2021-03-10,0,화면의 구성이 알차고 딱히 흠잡을 게 없어요 늘 유용하게 사용하고 있어요,5,5.0
5956,2021-03-10,0,적금 넣고 중간 해지도 한 번에 잘 돼서 좋아요 빠른 이체 또한 비번 넣을 필요 없이 한 번에 가능해서 편리함,5,7.5
5957,2021-03-10,0,주거래은행으로 KB 스타뱅킹 앱을 오래 사용해왔는데 업데이트할수록 더 직관적이고 깔끔해지는 UI가 편하고 마음에 듭니다 인증센터 이용이 정말 편하고 빨라요 요즘엔 참여할 이벤트도 종종 있고 메뉴도 한 번씩 탐색하게 됩니다 앱이 많이 개선된 것 같아요,5,18.0
5958,2021-03-10,0,스타뱅킹은 물론 연계된 리브가 유용해요,4,3.0
5959,2021-03-10,0,예전보다 편의성이 좋아지는 것 같아요,5,3.0
5960,2021-03-10,0,사용하기 편하고 좋습니다 동전 튈 때 왠지 금화가 쑥 들어오는 느낌이라 기분 좋네요,4,6.0
5961,2021-03-10,0,편리하고 좋아요 국민은행이 시스템적으로 잘 되어있네요,5,8.0
5962,2021-03-10,0,KB 스타뱅킹 앱 하나로 모든 금융업무 가능하니 어찌 더 좋으랴 스마트폰 어플 이것저것 설치 말고 KB 앱 하나로 뱅크 통일하세요,5,4.5
5963,2021-03-10,0,며칠째 회원가입하려고 시도 중인데 2차 인증 타 은행 1원 보내기 인증이 되질 않네요 1원이 안 옵니다,1,-2.0
5964,2021-03-10,0,아주 간단하고 편리하네요,5,9.0
5965,2021-03-10,0,보기만 해도 기분 좋아지는 노란색 어플 너무 좋아요 여러 가지 볼거리가 많아 이것저것 들어가서 정보 얻는 재미가 쏠쏠하네요 계속 발전하는 스타뱅킹 되세요,5,6.5
5966,2021-03-10,0,집에서 간편하게 은행 업무를,5,3.0
5967,2021-03-10,0,항시 내 곁에 있어서 편안한 서비스입니다,5,3.0
5968,2021-03-10,0,예전부터 잘 사용하고 있어요 굳,5,4.0
5969,2021-03-10,0,스타 뱅크 편리하게 잘 사용하고 있어요 앱을 사용해도 입출금 내역 알려주지 않아 불편했었는데 평가 작성하려고 들어왔다가 앱이 따로 있는 걸 발견했네요,4,1.0
5970,2021-03-10,0,늘 사용하고 있어요 편리해요 좋아요,5,6.0
5971,2021-03-10,0,쓰면서 불편한 점은 못 느낌,5,-3.0
5972,2021-03-10,0,간편 인증으로 이체가 가능하고 은행을 가지 않고 업무를 처리할 수 있어 너무 좋다,5,9.0
5973,2021-03-10,0,사용하기 편리하고 반응성도 좋아요,5,3.0
5974,2021-03-10,0,정보를 불러오는 중이라 뜨다가 어플이 응답하지 않는다며 바로 꺼지는데 어떡해야 하나요 다시 깔아도 그렇네요,3,-2.6
5975,2021-03-10,0,타은행 뱅킹 계좌까지 통합해서 쉽게 조회할 수 있어서 좋아요 편리합니다,5,7.5
5976,2021-03-10,0,깔끔하고 사용하기 편리합니다,5,6.0
5977,2021-03-10,0,거래 은행을 바꾸고 어플 깔아 자주 이용 중입니다 실행 속도도 빠르고 기계치인 사람도 쉽고 편리하게 찾아 이용할 수 있어서 좋습니다,5,8.0
5978,2021-03-10,0,어플이 쉽고 편해서 kb만 사용해요,5,6.0
5979,2021-03-10,0,편리성 앱 반응속도 보안성 등 만족이요,5,6.0
5980,2021-03-10,0,언제 어디서나 뱅킹 이용이 가능해서 편하게 잘 이용하고 있어요 보안도 철저한 국민은행 계속 이용하게 되네요,5,4.0
5981,2021-03-10,0,국민은행을 주 거래로 사용하여 이 앱을 사용하는데 너무 좋아요 예금 적금 계좌개설 등 앱에서 다 할 수 있고 이체 서비스 등도 간편하고 간단한 변경 같은 것도 앱에서 다 처리 가능하니 은행에 굳이 가야 할 일이 없어서 좋아요 다른 은행 앱보다 보안이나 관리가 철저한듯하여 더 믿음이 가요 별 5개 누릅니다,5,19.0
5982,2021-03-10,0,예전부터 주로 사용하는 앱이네요  공과금 납부나 계좌이체 등의 메뉴도 잘 보이고 사용하기 좋은 앱이네요,5,5.0
5983,2021-03-10,0,너무 쉽고 편리해서 주거래은행으로 사용하고 있어요 모든 계좌도 한눈에 볼 수 있고 모바일 인증서로 하니 간편해요 스타 알림 통해 입출금 내역도 실시간 알림 받아 너무 좋습니다,5,20.0
5984,2021-03-10,0,개선되고 좋아졌어요,4,4.0
5985,2021-03-10,0,편하게 잘 쓰고 있어요 간단 인증서가 엄청 편하네요 연말정산 때도 홈택스 로그인이 간편해졌고요,5,16.0
5986,2021-03-10,0,다른 은행계정들보다 빠르고 편리해요,5,3.0
5987,2021-03-10,0,앱이 복잡하지 않고 한눈에 딱 들어오고 무엇보다 모바일 인증서로 간편하게 이용할 수 있어서 좋네요 다른 계좌 등록으로 타은행에서 국민 계좌로 송금도 가능하니 은행별로 들어가서 거래하지 않아도 되어 아주 편리합니다,5,17.0
5988,2021-03-10,0,이체 및 결제 등 너무 편리해요 다른 간편결제를 사용할 필요 없고 스타뱅킹과 KB 파이로 끝,5,7.0
5989,2021-03-10,0,사용주 위주로 되어 있어 편하게 이용하고 있습니다,5,3.0
5990,2021-03-10,0,자산관리도 통장 개설도 펀드 개설도 타은행 계좌조회까지 한 번에 가능해서 너무 좋아요 은행 번호표까지 미리 뽑는 거 최고,5,12.0
5991,2021-03-10,0,종합 관리가 될 수 있도록 편리하게 되어있어요 금융관리를 KB 스타뱅킹으로 한 번에 관리가 돼서 너무 편하고 좋아요,5,12.0
5992,2021-03-10,0,바쁜 시간 내 손안에서 은행 업무를 할 수 있어 아주 편해요,5,6.0
5993,2021-03-10,0,사회 초년생부터 지금까지 15년째 한결같이 사용하고 있습니다 어플 속도도 빠르고 너무 좋네요,5,6.0
5994,2021-03-10,0,이벤트 안내나 다양한 기능들이 있어 편리하게 잘 쓰고 있습니다만 카드 앱 등 필요에 따라 같은 은행 사임에도 여러 앱을 사용해야 하는 것이 불편합니다,3,2.0
5995,2021-03-10,0,주거래 은행으로 이용하고 있는데 업무처리에 효율적이다 인터넷 뱅킹 이용 시 필요한 업무처리에 불편함이 없다,5,-3.0
5996,2021-03-10,0,사용하기 편리하고 좋습니다,4,6.0
5997,2021-03-10,0,스마트폰 구입 이후 계속 사용해 오고 있는데 해마다 조금씩 업그레이드된 버전으로 이용이 쉬워지는 점이 좋습니다,5,7.0
5998,2021-03-10,0,이체하기도 너무 편하고 타은행까지 볼 수 있어 너무 좋습니다,5,12.0
5999,2021-03-10,0,예전보다 간편하게 쉽게 사용할 수 있어서 좋아요,5,7.5
6000,2021-03-10,0,변경되고 나서 앱이 예전보다 빨라진 느낌이지만 아직도 타 은행들 어플에 비해 로딩이 긴 편이라 조금 답답 계좌 거래 내용 확인할 때 바로 메모 쓸 수 있는 기능과 입금이체 상세내역을 바로 확인할 수 있음 참 좋겠음,4,-1.625
6001,2021-03-10,0,모바일 신용대출 대박 단 5분 안에 신용대출 신청 심사 입금 완료 깜놀 신용대출 창구에 대면 상담 시 무척 까다롭고 서류도 많아 번거로워 못했는데 모바일은 금방 돼요 강추 모바일창구 KB 스타뱅킹 역시 1등입니다 감사해요,5,5.5
6002,2021-03-10,0,편리하게 사용 중입니다 굳,5,5.0
6003,2021-03-10,0,주거래은행으로 어플 쓸 일이 많은데 에러도 없고 상품 가입도 쉽고 빠른 이체도 가능해서 좋아요  메뉴도 깔끔해서 눈에 잘 들어와요 정말 편하게 쓰고 있습니다,5,17.5
6004,2021-03-10,0,저는 KB국민은행을 주거래은행으로 사용하고 있는 고객입니다 최근에 KB국민은행 외화통장을 개설하고 증권회사 통장으로 이체하여 소액으로 주식투자를 하고 있습니다 처음은 증권회사 통장으로 이체하는 것이 힘들었지만 KB국민은행 스타뱅킹의 앱 메뉴가 항목별로 잘 정리되어 있어 금세 적응이 되었고 사용한 지 3개월이 된 지금 능숙하게 처리하고 있습니다 덕분에 안전하게 주식거래하고 있습니다 꾸준히 KB국민은행 스타뱅킹과 함께 제 자산을 잘 지키고 늘려 나갈 생각입니다 읽어주셔서 감사합니다 D,5,9.0
6005,2021-03-10,0,오래 사용하고 있어요 편리한 로그인 방식과 다양한 금융상품까지 안내 및 가입할 수 있는 뱅킹 어플이 있어서 늘 만족스럽게 애용한답니다 굿,5,11.0
6006,2021-03-09,0,국민은행만 써요 그래서 어느 순간 vip가 됐네요 너무 편하고 믿음이 갑니다,5,6.0
6007,2021-03-09,0,쓴 지 몇 년은 된 거 같은데 기능들이 편리하게 돼있고 다른 은행들보다 등록이나 원하는 걸 찾기에 더 간편한 거 같아요 다른 은행들처럼 점검 시간이 12시가 아니라 새벽이 간 이란 점도 맘에 들어요,5,7.2
6008,2021-03-09,0,사용하기 만족스러워요 공인인증서 있을 때부터 지금까지 잘 사용하고 있어요,5,5.0
6009,2021-03-09,0,주거래 은행이라 거의 매일 어플에 들어가 확인하고 업무처리하고 하곤 합니다 가독성이 좋고 UI가 편리하게 되어있어 찾는 것도 간편하고 쉽네요 타사에 비해 어플에 편리함을 위해 고심한 흔적들이 보여 만족스럽게 사용하고 있습니다,5,18.0
