,comment
729,미국이라 휴대폰으로 인증서 발급이 안되는데 어쩌란 말인가요 
730,업데이트 후에 앱 사용 버튼 클릭도 안되고 사라짐
731,편리하게 개선되고 있네요
732,사용하기 편합니다
733,입출금 알림이 어느 순간부터 안 떠요 해결 방법 좀 알려주세요
734,가끔씩 사람 짜증 나게 해요 지문인식 안돼서 추가 등록한 건데 금융인 증서에서 변경하래서 하는데 되는 게 없고 다시 깔고 금융 인증서 재발급 받고 이거만 붙잡고 삼시분을 씨름했어요 주거래은행이라 혈압 오르는 거 꾹 참고합니다만 이번에 변경된 첫 페이지도 굉장히 별로예요 계좌별로 금액 한 페이지에 뜨던 게 훨씬 편했어요
735,거래내역 상세조회할 수 있게 해주세요 일일이 다 찾아야 되네요
736,사용이 편리해서 만족합니다
737,아이디 비밀번호 다 맞게 쳤는데 계속 아이디 없다 하고 인터넷에서는 잘만 되는데 공동 인증서 복사도 안되고 매우 불편
738,금융 인증서 클라우드가 연결이 안 되어 있다고 오류가 자꾸 발생합니다
739,업데이트 좀 그만해
740,허구한 날 밥 먹듯이 업데이트하라고 함 다행히 줘 은행을 바꿔서 우리은행은 가끔 사용하지만 그 가끔 사용할 때도 사람을 너무 불편하게 만듦
741,업데이트 이후 먹통이 돼버려서 급하게 이체할 걸 못하고 삭제 후 재설치 했더니 여태 쓰던 핸드폰이 지정 단말기가 아니라며 안되네요 결국 은행 영업시간에 은행가야 하나 봐요 언택트 시대에 진짜 우리은행 앱 실망입니다 이번에 제대로 짜증 나서 주거래 은행 갈아탈 겁니다
742,이체 계좌 보기가 두 번 들어가야 대서 번거로움
743,업데이트 좀 작작해라 응
744,앱 자체 실행이 안 됨 써야 되는데 미치겠네요
745,렉 자주 걸려서 4번이나 다시 깔아도 마찬가지임 원래 버전이 더 나음
746,할 때마다 업데이트를 해야 하니 원 이렇게 불편할 수가 없네요 
747,간편하고 대출받기도 용이해요 접근성 편리성 별 5개 강추☆
748,수수료 500원씩 나가는데 어째서 면제란 거죠
749,왜 업데이트되고 otp 없이 패턴하고 비밀번호로만 이체가 가능한가요 이런 식이면 보이스 피싱 사기당하기 쉬울 텐데 이렇게 보안이 안 좋아서 우리은행 믿고 거래하겠습니까 Otp 자체가 큰 금액을 이체하는 과정에서 필요한 부분인데 비밀번호로 바로 이체라니 불안해서 우리은행 쓰겠나요 하나 국민 쓰다 우리로 바꾼 건데 빠른 시일에 다시 복구 안 하시면 다른 은행으로 바꾸겠습니다
750,오류가 너무 많고 너무 복잡하고 개판 중에 개판 이래서 칼뱅에 밀리는 듯
751,좋아요
752,조아
753,가늠할 수 없는 타이밍에 갑자기 화면이 회색으로 바뀌고는 아무것도 작동이 안 돼요;;
754,이거 써보고 우리금융 주식 다 팔았음 간편 인증 시대에 되는 게 없음 비번 틀렸더니 온갖 인증 요구 한 시간 걸려 신분증 재인증에 로그인 이체하려 하니 결국 보안카드 없음으로 불가 역시 칼뱅이 최고야
755,앱 시작될 때 앱 설치 화면으로 갔다가 시작되어 불편함
756,굿굿 사용하기 편합니다
757,오류코드 1002가 계속 뜹니다 무슨 오류인가요
758,최악이다 다른 은행은 안 그러는데 업데이트 계 소나 오고 진행도 잘 안되고
759,첨에 광고 팝업 뜰 때 안 닫고 간편 비밀번호 로그인하면 로그인된 화면은 뜨는데 검은색 레이어가 겹쳐져서 터치가 안돼요 수정 부탁
760,너무너무 불편해요 로그인할 때마다 매번 업데이트하라고 합니다
761,쓸데없이 UI 한 단계 더 거치도록 만든 후에 지문인식 로그인이 70 이상 확률로 오류가 너무 많이 남 최악이네요
762,업데이트가 너무 자주 있어요
763,좋아요
764,카카오뱅크 다음으로 ui 가장 깔끔하고 보기 편합니다 근데 전체 메뉴로 작업하다가 뒤로 가기했을 때 완전히 홈으로 돌아오는 거는 고쳐줬으면 좋겠습니다 바로 이전 페이지로 넘어가도록 이용
765,업데이트할 때마다 생체 인증서 다시 등록하라고 나오는데 너무 불편하네요
766,업데이트 화면에서 완료가 하루 종일 안돼서 사용을 못 하고 있습니다
767,이체하려고 하면 두 번 중 한 번은 멈춤 폰 껐다 켜야 함
768,업데이트 너무 잦아서 귀찮아 죽겠네요
769,어떤 은행보다 못함
770,업데이트 너무 잦아요
771,다운로드가 안돼요
772,로그인이 아예 안돼요 진짜 짜증 나 죽겠어요 분명 비밀번호랑 아이디 다 맞는데 안된다고 뜨네요 회원가입 다시 하려 해도 이미 가입돼 있다 그러고 로그인을 하면 미계약이라고 뜨고 어쩌라는 거예요 진짜
773,굿
774,업데이트가 안되고 대기 중으로 만 나오는데 왜 이러는 겁니까
775,아니 인증서 상태가 정상적이 않다는 게 왜 나옴 cer72060 오류코드번호인데 20번 넘게 해봐 안되네 돈 보내야 되는데 아 진짜
776,굿
777,문제 많음
778,Good
779,사용에 편리해요
780,업데이트 전이 좋았는데 왜 자꾸 바꾸는 거예요
781,그전에 잘 사용했는데 바뀐 이후로 왜 이리 먹통이 잘 되는지
782,믿고 사는 은행 우리은행
783,좋아요
784,금융 인증서를 대체 몇 번이나 발급을 해야 하는지 모르겠네요 상태 코드 400 오류메시지 해당 간편인 증 키 데이터가 등록되어 있지 않는다네요 잘 사용하다가 왜 한 번씩 이런 건가요 농협 신한 이런 곳은 이런 일이 발생한 적 단 한 번도 없는데 우리은행만 이래서 거래 끊어야겠네요 진짜 별 한 개도 아깝네요 아
785,계좌 별명 보이게 해주세요 앱 상단에 계좌번호 옆에 별명 노출되게 해주세요 제발 보이게 해주세요
786,생체 유효기간 만료인데 등록해 지하려고 해도 계속 자동으로 생체 인식 연장으로 넘어가는데 짜증 나 내 뭐 이따위로 만들었지 다른 방식 로그인을 할 수가 없네
787,왜 WON 뱅킹을 이용하는데 매번 플레이 스토어에서 열기를 해야 들어가 지나요 업데이트했는데도 요 단계를 몇 단계 거치니 불편합니다 제가 모르는 건가요 아님 삭제를 하고 다시 깔아야 하나요
788,감사합니다
789,계속 잘 사용하고 있었는데요 최근에 아예 어플 실행이 안돼서 이체도 못하고 있습니다 캐시 삭제 및 앱 제거 후 재설치를 해도 안됩니다 이유가 뭘까요
790,사용하기 편리합니다
791,뭐만 하면 렉 발생하네요 앱 계발 어케한거징
792,이번 개편 전제적으로 만족합니다 최근 거래내역 3건만 표시되는데 너무 적네요 자주 쓰는 메뉴도 4개만 등록되는 것도 너무 적고 화면 맨 아래로 내려야 불 수 있어서 아쉽네요 사용자에게 화면 편집 권한을 더 줬으면 합니다
793,이체가 안되는데 어찌해야 합니까
794,고객에 대한 이해가 1도 없는 우리은행 다른 은행 어플은 고객 맞춤형으로 편리하게 개발되는데 갈수록 퇴보하는 우리은행 계좌를 첫 화면에서 1개씩만 보게 하는 건 도대체 누구 생각인지 이렇게 개발하는 건 중소기업도 이렇게 개발하진 않을 것 같네요
795,며칠 전부터 앱이 안 열려요 너무 불편하네요
796,폰을 바꿨는데 인증서 등록도 못하고 할 수 있는 게 없어요 폰을 교체했는데 로그인 문제부터 금융인 증서 등록도 안되고 비대면 인증도 신분증 촬영했는데도 본인이 아니다 이러면서 계속 오류 메시지만 뜨고 불편해서 사용 불가 상태입니다 타사는 바로 사용 가능했는데 뭐가 문제인지 알 수가 없어 일단 앱 삭제 후 다시 로그인 문제 해결해 보려고 합니다
797,대체적으로 만족합니다 이번에 4월 업데이트 후 최근 거래 내역 UI가 추가되었는데 제거하거나 편집할 수 있는 방법 좀 알려주세요
798,진저 최악으로 변함이래서 제도권은행은 안됨 정신 좀 차려요 고객에게 익숙함을 뺏어가면 어떡하나
799,매일 쓰는 아이디 비번 로그인해도 오류라고 하고 비대면 실명인증하는데 신분증 촬영은 왜 안됨 앱 거지같이 만들고 관리도 못하는 은행을 계속 거래해야 하나 은행 것들은 고이다 못해썩어서 아직도 앱을 이따위로 만드네
800,인터넷으로 계좌이체가 잘 되었는데 갑자기 오늘 앱 설치가 안됩니다 계좌이체 안됨
801,사용할 때마다 재설치하고 재인증에서 사용해야 되는 스마트 OTP 좀 바꿨으면 좋겠습니다 스마트 OTP 업체하고 유착관계가 있는 건가요 제대로 소비자 대응도 못하는 곳하고 계속 거래하는 이유가 무엇인가요 관계자 비위사실이 있는 건지 모르겠지만 소비자들이 불만이 있으면 좀 살펴보고 개선을 했으면 합니다
802,그냥 괜찮음
803,Z 플립인데 화면 첫 부분에서 계속 멈춰있는데 고쳐주세요
804,오늘 분명 금액이 인출되었음에도 잔액조회에 안 뜨는 건 왜죠 배민에서 분명 인출되었는데 어플에선 항상 뒷북으로 내일 정도에 확인할 수 있으니 불편합니다
805,업데이트 했는데 지문인식이 작동을 안 하네요
806,교통카드 충전하는데 제발 좀 어플 무반응 증상 안 나오게 하거나 일일이 캐시비전화해서 증명하고 환불받는 불편 없이 캐시비랑 전산연동해서 정상적으로 충전 진행 안된 경우 일정 시간 뒤에 다시 통장으로 들어오는 식으로 간소화시켰 했으면 좋겠습니다 뭐 할 때마다 어플이 다운되니 충전 복원 눌러도 이미 돈만 빠져나가고 복원할 내용 없다고 나오고 스트레스만 받습니다
807,너무 느립니다 타 은행 앱 비교해서 현저히 느려서 사용하기 너무 불편함 특히 로그인할 때 너무 오래 걸림
808,왜 자꾸 실행 오류라고 하면서 열리지 않는 건가요 삭제했다가 재설치해도 똑같이 메시지가 뜨면서 아예 실행이 안되네요
809,상태 코드 400 하면서 로그인이 안 되는데 생체 등록을 하려고 라면 또 지문 로그인하라는데 당장 이체해야 하는데 어쩌라는 거죠 도돌이표 짜증 나 죽겠네요
810,은행 앱 중에 젤 느림 특히 로그인하다 인내심 테스트할 때가 한두 번이 아니고 앱 개발업체가 실력이 진짜 별로인 건지
811,로그인 갑자기 안됨
812,며칠째 반영 안되는 이유 카드 사용 정보가 금액 변경이 안되네요 사용내역에 업데이트가 안되니 1개월 실적이 확인 안돼서 벌써 4일째 카드 만족도도 떨어지는데 앱도 오로지 사용자 입장이 아니라 광고 이벤트 새 카드 홍보 얼렁뚱땅 끌려다니는 느낌 혹시 오류는 알고 계신지요 최근 3번째 앱 변화 다 안 좋지만 금액 반영 안되는 지금 짜증 나네요
813,사용한 데 불편이 없으므로 이렇게 평가합니다
814,이체가 안돼요
815,20년간 주거래 은행으로 우리은행만 사용합니다 계좌만 5개가 넘어요 그런데 이번 개편은 어이없을 정도로 불편합니다 여러 계좌 보유한 고객에 대한 이해가 전혀 없어요 전체 계좌를 봐야 잔고도 단번에 파악하죠 이전 거래계좌부터 보여주는 게 무슨 의미인가요 전체 계좌 보겠다고 뎁스 번거로움을 추가시킨 것 자체가 분석 좀 하고 업데이트하세요
816,어플 깔고 접근 권한 눌러야 하는데 터치가 아예 눌러지지가 않아요
817,돈 한번 보내는데 욕 나오게 하네 20분 안 신분증 찍고 인증하고 비번 설정했더니 또 인증 그냥 안 쓰고 카페 쓴다
818,좋음 자동 로그인 간편 이체 다른 은행보다 편하게 만든 듯
819,업데이트하라고 하면서 지금 1시간째 못 들어가고 있어요
820,필수 접근 권한이 뜨는데 허용을 눌러도 다음 단계로 넘어가지 않네요
821,왜 자꾸 업데이트하라고 하냐고요
822,다른 기관 공인인증서 등록하래서 했더니 삼성 서비스 제휴가 끝나서 지문이니 홍체니 등록하라 해서 등록하기 누르면 다시 로그인 화면 나오고 로그인하려고 공인인증서 비밀번호 입력하면 다른 기관 공인인증서는 등록하라고 하고 무한 루프 뺑뺑이 돌리는데 이걸 쓰라고 만든 어플인지 의문 별 1개도 아까움
823,지문인식 등록한 게 어디로 갔나요 로그인 등록해놓은 거 다 어디 갔습니까 앱 이 문제인지 최악입니다 우리은행 거래를 끊던가 해야지 매번 번거롭게 개발자를 바꾸던지 사용자들을 타은행으로 보내려는 건지 모르겠습니다
824,로그인하는 절차가 좀 복잡해진 것 같습니다
825,제로 페이 쓰려고 하면 앱 계속 강제 종료돼서 불편해요 
826,4월 20일 업데이트 하라 해서 했는데 오늘도 앱 실행하니까 또 업데이트하라네요 그리고는 대기로 뜨고 몇 번을 해도 앱 실행이 안되어요 많이 불편합니다
