,comment
1664,스마트뱅킹 깔끔하고 편리합니다 전 은행권 1등 어플입니다
1665,사용하기 정말 편리하네요
1666,타은행 앱에 비해 비교적 사용하기가 편리해 자주 이용하는 편입니다 나이 드신 60대 저희 부모님도 잘 사용하고 계셔요
1667,잘 쓰고 있어요
1668,잘 쓰고 있어요 편리하네요
1669,메뉴 사용하기 좋네요
1670,플레이스
1671,사용 중인데 간편해서 쓰긴 좋으데 로딩이 좀 느려요
1672,일단 간편 로그인 방식으로 이용하는 은행 어플 중에 단연 일등이고요 조회나 이체하기 또한 보기 편하고 간단해서 너무 좋네요 시아버지 폰에도 깔아드렸는데 은행 가서 직접 해야만 안심되고 직성이 풀리던 분이셨는데 농협 어플 깔고서는 은행 안 가도 이체 조회 다 해도 되니 너무 편하단 얘길 하시네요
1673,농협을 사용한 지 20년이 넘었는데 항상 고객들이 사용하기 편리하도록 고민하고 발전하는 모습이 인상 깊어요 nh 스마트뱅킹은 바로 로그인하자마자 직관적인 디자인과 원하는 작업을 처리하기 쉽도록 메뉴들이 이루어져 있어서 스마트폰 사용에 익숙하지 않은 저희 부모님도 잘 사용하고 있어요 특히 오픈뱅킹 사용이 가능해지면서 사용 빈도수도 늘었네요 앞으로도 계속 좋은 모습 보여주세요
1674,농협만큼 편한 어플 본 적 없어요 보기 쉽게 구성되어있고 간편해요 타 금융사는 이쁘긴 하지만 눈에 확 들어오지 않거든요
1675,농협 스마트뱅킹이 제일 사용하기 편리해서 주거래은행으로 사용해요
1676,20년째 농협 사용 중인데 콕 뱅크 그런 거 나와도 쓰던 앱이 가장 편하고 좋은 것 같습니다
1677,계속 쓰는 농협 사용하기 간편해서 자주 이용해요
1678,앱을 사용 시 반응이 느리거나 오류가 나는 경우가 있습니다 그 점이 아쉽습니다
1679,좋아요
1680,여러 은행의 스마트 뱅킹을 사용하고 있지만 NH 스마트뱅킹만큼 쉽고 편리한 앱은 없는 것 같다 가독성도 좋고 필요한 부분이 잘 보이는 곳에 노출되어 있어 사용자가 아주 편리하게 사용할 수 있다는 것이 장점 앞으로도 더욱 발전하는 NH가 되길 바랍니다
1681,편하게 잘 사용하고 있어요
1682,역시 농협 무엇이든 보기 쉽고 이해 쉽고요 가까운 곳에 항상 있어 애용하기 좋아요
1683,어렸을 때 엄마께 통장 만들어달라고 해서 만든 곳이 농협입니다 초등학생 때부터 용돈 받으면 농협에 가서 입금하고 필요할 때 출금하고 자주 이용했는데 시간이 흘러 스마트폰 어플로 스마트뱅킹을 이용하네요 정말 편하고 잘 이용하고 있습니다 앞으로도 좋은 서비스 이용할 수 있도록 잘 부탁드립니다
1684,이용하기 편리해요
1685,편리해요
1686,사용하기 편리해요
1687,간편 로그인 간편 이체 모든 게 적합하고 이해하기 쉽고 어느 은행 어플에 뒤처지는 게 하나도 없음을 알리고 싶음 이건 개인적인 바람이지만 영수증을 잘 안 받는 시대다 보니 은행 어플의 계좌조회 및 내역 조회 시 지점 이름뿐만 아니라 영수증의 내용까지 조회되는 시대가 올 거라 바램을 가짐 ex 엔제리너스  엔제리너스 아메리카노
1688,편해서 좋아요
1689,화면구성도 깔끔하고 정말 편하게 잘 사용하고 있어요
1690,처음 입성할 때 신속하고 연결되었을 때 펼침에 유연함
1691,앱 사용이 쉽고 편리합니다
1692,옛날부터 농협만 사용하다 시골로 귀농하면서부터 더 농협만 이용하게 되면서 인터넷뱅킹을 사용하게 되었는데 나이가 있는데도 딸한테 몇 번 배우고 나니 사용하기에 크게 어렵지 않아서 좋네요 필요한 기능만 앞에 있으니 좋습니다
1693,일단 타은행 자산 조회되는 기능 너무 편해요 어플이 쉽고 편해서 기계치인 아빠도 추천해서 쓰고 동생도 이번에 쓰기 시작했어요
1694,다른 앱에 비해 메뉴가 직관적이어서 사용하기 쉽고 디자인이 깔끔해서 보기 좋아요 편리하게 사용할 수 있어요
1695,믿고 쓰는 농협 앱 간편 로그인 정말 편하네요
1696,아빠가 조합원이라서 타은행 쓰다가 넘어옴 간편등록 편하고 좋음 Otp 들고 다니기 귀찮아졌는데 간편등록으로 바뀌어서 더욱 좋아짐 자주 이용
1697,좋아요
1698,사용 편의성이 좋아요 예전보다 점점 좋아지고 있다는 느낌입니다
1699,주거래 은행이라 계속 써왔는데 늘 만족합니다
1700,이용하기 편리해요
1701,많이 좋아졌고 한눈에 쉽게 볼 수 있어 만족합니다
1702,금융 어플 중에 가장 사용하기 편리합니다 다른 어플들은 절차가 복잡하고 절차 과정에서 깔아야 할 어플들이 많은데 농협 어플은 그 쉽고 간편하게 사용할 수 있어서 좋아요
1703,계좌조회 이체 등 사용하기 너무 좋아요
1704,로그인이 귀찮아서 잘 사용하지 못하고 있는데 한번 외워두니 은행 가지 않고 적금부터 대출까지 여러 가지 업무를 볼 수 있습니다
1705,점점 사용자가 편리하게 서비스를 이용할 수 있도록 바뀌고 있는 것 같아요 앞으로도 다양한 서비스를 손쉽고 편리하게 사용할 수 있도록 힘내주세요♡
1706,주거래 은행이 농협이라 오래전부터 꾸준히 이용해오고 있습니다 메뉴별 간결하고 깔끔해 이동도 편리하고 원하는 메뉴 찾기도 수월해서 좋아요 금융 관련 어플들은 수많은 기능이나 목록을 담은 것보다 간결하면서 기본 기능이 강화된 것을 좋아하는데 NH 스마트뱅킹이 딱 사용하기 좋은 편이라 더 많이 이용하고 있습니다
1707,아주 편하고 좋네요
1708,직관적이고 메뉴 찾기 편해서 좋아요 다만 인터넷을 좀 많이 잡아먹어서 느린 데이터 쓰면 좀 힘들어요
1709,편리해요 비밀번호도 숫자로 바뀌면 좋겠어요
1710,접근이 쉬워서 사용하기 편리합니다
1711,좋아요
1712,주거래은행이 농협이라 많이 사용하고 있어요 otp 방식으로 이체가 좀 불편해서요 좀 더 쉬운 방법이 있었으면 좋겠어요
1713,좋아요 사용하기 편해요
1714,모바일은행 업무를 보기에 편리합니다
1715,간단한 이체만 하는 편인데 보완도 괜찮은 거 같고 이체 편해서 좋은 거 같아요
1716,편하고 한눈에 보기 잘되어 있어요
1717,몇 가지 충족 사항을 채우면 이체 수수료 면제받고 이용하게 되어서 부담이 없어요
1718,주거래은행인데 앱이 가독성이 있게 구성되어서 편하게 사용하고 있어요
1719,아기 때부터 쓰던 은행이라 계속 이용하고 있어요
1720,예전보다 앱으로 사용하는 뱅킹의 사용감이 개선되었어요 빨라요
1721,로그인 사용이 아주 쉽고 편리해요
1722,간편하게 잘 써요
1723,예금 대출 펀드 등 다양한 정보가 내 손에 다 있어요
1724,사용하기 좋습니다
1725,사용하기 편하고 빠르고 좋습니다
1726,사용하기 편리해서 좋습니다
1727,편하고 자주 사용하게 되는 것 같아요
1728,정말 편리하고 깔끔한 인터페이스 환경입니다 늘 언제 어디서나 안심하고 사용할 수 있는 앱
1729,너무 잘 사용하고 있어요 안전합니다
1730,너무 편하게 잘 사용하고 있습니다♡♡
1731,급여통장 및 주식 연동 계좌로 사용 중인데 편리하고 좋아요
1732,늘 농협을 이용하는 소상공인입니다 편한 스마트뱅킹 덕분에 모든 은행 업무가 일사천리 이체 입금확인은행 정보 저에게는 소중한 친구 같은 존재죠 감사합니다 스마트뱅킹
1733,이체가 좀 더 쉬웠으면
1734,하나로 가족 우대를 받고 있어서 이체 등 편리합니다 지문등록해놓으니 로그인하기도 편하네요 오래 사용해서 더 친숙합니다
1735,처음 어플 생겼을 때부터 이용해오고 있어요 주거래 은행이다 보니 익숙해 그런지 매뉴얼이 가장 손에 익어있네요 뭣보다 이체 절차가 간편한 게 제일 맘에 들어요
1736,굿
1737,농협은 내 어릴 적 용돈 통장 친근감이 있어 핸드폰으로 업무처리하여 간편 조작도 쉽고 한눈에 들어와 편하게 이용하고 있습니다
1738,잘 쓰고 있어요
1739,깔끔하고 눈에 잘 들어오는 배치로 타행 어플과 견주어 보아도 전혀 손색이 없습니다 복잡하거나 정신없는 배치가 아니라 흰색 바탕에 초록 포인트로 심플하여 보기에 편하고 큰 글 모드 사용 시 어르신들 사용에 더 용이한 것 같습니다 최근에 업데이트된 자산관리라는 메뉴도 추천합니다 흩어져 있는 모든 계좌나 실물 자산 등을 등록해 놓으면 한눈에 자산현황을 볼 수 있어서 여기저기 정리할 필요가 없습니다 금융상품 가입은 물론이고 라이프라는 메뉴에 금융 꿀 팁이나 운세 문화 공연 이야기 등 다양한 정보가 있는 볼거리가 있어 말 그대로 꾸러 팁입니다 이처럼 다재다능한 NH 스마트뱅킹 별이 다섯 개
1740,농협 뱅킹 젤 편해요 굿굿
1741,로그인 방식이 쉽고 첫 로그인 시 제 계좌가 가장 먼저 보이니 따로 검색할 필요가 없어 편합니다
1742,앱 오류 없고 간편 로고인부터 이체까지 편하게 사용할 수 있어요 인터넷뱅킹 이체보다 더 편해서 이제 NH 스마트뱅킹 앱만 사용합니다
1743,사용하기 편리합니다
1744,이체나 계좌 잔액 조회 등이 간편해서 좋다
1745,점점 진화하는 농협 뱅킹 새로움과 편리함을 동시에 누릴 수 있어요
1746,편리해요
1747,전반적으로 디자인도 마음에 들고 사용하기 편하네요
1748,사용하기도 편하고 좋아요
1749,사용이 편리하고 보안상태가 좋았어요
1750,현재까지 크게 불편한 점 없이 잘 사용 중입니다
1751,아니 왜 모바일 오티피를 며칠에 한 번씩 자꾸 발급하래요 짜증 나네요
1752,깔끔하고 잘 되어 있습니다 메뉴들 명칭이 타행에 비해 조금 어렵습니다
1753,사용하기 편한 앱입니다
1754,바뀌고 나서 낯설고 당황했으나 점차 익숙해지며 잘 사용하고 있어요
1755,사용 편해요
1756,NH 스마트뱅킹 쓰기 편합니다 다만 이전 내역이 좀 더 나오면 좋을 것 같아요
1757,히야
1758,모바일뱅킹 간편 뱅킹으로 너무나 유용하게 쓰고 있습니다 수시로 입출금 조회 가능해서 자주 쓰는 어플이에요
1759,사용하기 편하고 좋네요
1760,정말 좋아요
1761,편리하네요  통합 가능하고 바로 간단 비밀번호 로그인 되어요
1762,즉시이체 기능 정말 편리하고 인증방법도 간편해서 좋아요 입출금 확인도 쉽고 아주 좋은 앱입니다
1763,20년째 농협만 쓰고 있어요 간편하고 쉽고 너무 좋아요
1764,은행 업무 보는데 편리하게 사용하고 있습니다
1765,방형
1766,직관성이 좋고 편리합니다 속도도 빠르네요
1767,사용하기 편리하다
1768,이체 시 이체금액 입력 시 나타나는 숫자가 너무 작아요 노안은 보기 힘듦
1769,인증서 내보내기가 안돼요
1770,몇 년간 잘 사용하고 있습니다 시간이 지나면서 메뉴 순서 배치 등 시안성이 더욱 좋고 디자인도 예쁘게 변하고 있어서 좋아요 농협이 주 거래라 앞으로도 계속 이용할 계획입니다 한가지 아쉬운 점은 연동된 nh 스마트 알림이 최근 입출금 거래 업데이트가 되지 않아서 해결해보려 하다 결국 삭제했습니다 nh 스마트뱅킹은 이런 일이 없겠죠 앱 안정화에 항상 관심 가져주시면 좋겠습니다
1771,보기 쉽고 이제 쉽고 메뉴 굿
1772,정보를 알아보기 쉽고 저 같은 초보자도 쉽게 이용할 수 있어서 좋네요
1773,자주 이용하는데 편리하고 좋아요
1774,좋아요
1775,일단 점검 시간이 있다는 걸 제외한다면 기능적으로는 매우 만족하고 있습니다
1776,GUI가 직관적이고 처리 속도도 빠른 것 같습니다
1777,합리적이고 좋아요
1778,좋아요
1779,농협 거래한지 20년 됐는데 스마트뱅킹이 젤 편한 것 같아요 메뉴 찾기도 쉽고 빠르고
1780,잘 이용하고 있습니다
1781,직관적으로 사용하기에 국민은행 앱이 더 나은 듯
1782,앱이 편리하고 쓸 수 있는 다양한 기능들이 정말 많습니다
1783,사용하기 편해요 자정 열두 시만 좀 짜증 날뿐
1784,전보다 확실히 빨라진 거 같아요 입출금도 간편해지고
1785,사용이 편리하고 이체가 쉬워서 자주 이용해요 근데 이벤트 응모가 좀 더 쉬워졌으면 좋겠어요
1786,농협은행 있는 사람은 써야 할 어플 큰 금액 이체 시 올인 뱅크는 안됭 꼭 NH 스마트뱅킹 이용
1787,편리하게 잘 쓰고 있습니다
1788,편리하게 잘 이용하고 있습니다
1789,굿굿
1790,편해요
1791,메뉴가 직관적이고 구성이 깔끔합니다
