,comment
933,도대체 앱도 안 열리고 전화도 안 되고 돈은 넣어 높고 찾지도 못하는데 은행이긴 합니까 이런 곳을 사용하고 있었다니 리뷰 자체 쓰기가 창피합니다 넣을 땐 잘도 되면서 뺄 땐 되지도 않네
934,계좌개설하려고 인증하는데 1원 1234 입금자 번호 쓰라는데 아무리 써도 안돼요 10번도 더 했어요
935,거지 같음 이게 은행 앱이냐 계좌 입력도 잘 안되고
936,최근에 어플 접속이 안되는 이유가 무엇인지요 요 며칠 계속 어플 접속이 되지 않아 불편을 겪고 있습니다 빠른 조치 부탁드립니다
937,앱 접속이 안됩니다
938,케이뱅크 삼성카드 어플 안 되시는 분들 휴대전화 재부팅하니깐 됩니다 삭제하고 재설치해도 안되다가 재부팅하니깐 두 어플 모두 정상작동합니다
939,한도 제한 적당히 해라 어이가 없네 필요한 구비서류도 제대로 안내 안 하고 계좌 개설부터 입금은 제한이 없고 출금은 제한이 있다 이건 고객들 불편함만 극대화하고 일반 시중은행 OTP까지 등록하고 구비서류를 넣었더니 마스킹 해제하라고 장난치나 직접 움직여서 발급한 서류다 뭐가 더 필요하냐 너네는 마스킹 처리 개인 정보 때문에 당연한 거 아니냐 하다못해 등본을 발급받을 때도 뒤에는 마스킹 처리한다 근데 너희들은 뭔데 마스킹 해 제한 서류를 요청하냐
940,계좌 개설하는데 비밀번호 똑같이 해도 계속 다르다고 함 
941,교통카드 미납된 요금은 어데서 처갚나용
942,며칠째 접속이 안 됨
943,이×× 상담원님 원래 짜증 나는 말투인가요 궁금해서 물어보는 걸 답답하다는 것처럼 톤을 갑자기 높이고 응대 엄청 잘하시네요 처음에는 그냥 그런 말투인가 했는데 가면 갈수록 언성을 높이시는데 상담원님 서비스 직종 아니신가요 고객이 금융에 대해서 잘 모를 수도 있지 만약 제가 할머니나 할아버지 면 아예 욕까지 하시겠네요
944,아무리 접속자가 많아도 이런 문제는 빨리 해결해주셔야 되는 부분입니다 돈거래가 되는 어플이 접속이 안 된다 그것도 지금 며칠째 접속이 안되는 부분을 해결 못한다는 건 앞으로 거래를 해야 할 이유가 없어지는 거겠죠 한심 한 어플이네요
945,인터넷 접속도 안되고 전화 연결도 안 되고 정말 돌겠네요
946,개 쓰레기 열리지가 않아 다음 검색해도 계좌개설만 기존 계좌 어디서 열어
947,편합니다
948,1점 드립니다
949,왜 안되는지
950,진짜 개 xx 같은 어플임 하지 마세요 삼일 연 짱으로 먹통이네
951,로그인도 안 되는 돈 벌어서 뭐 하냐 사바나 증설해라
952,케이뱅크 진짜 욕 나옴 오늘 모두 모여 폭파시키러 갑시다
953,야 너희들 일 안 하냐 왜 입금이 안됨
954,첫 화면 로고에서 계속 안 넘어가네요 지웠다 다시 깔아봅니다
955,잘 되던 게 왜 갑자기 로그 화면이 계속 접속이 안되네요
956,급하게 확인할 내용이 있는데 며칠 동안 로고만 뜨면 어떻게 하라고 하는 건지 방법을 알려주셔야 하는 거 아닌가요
957,아니 도대체 며칠째 접속도 안돼요 언제 해결되나요 답답하네
958,이런 쓰레기 근본 없는 앱을 코인 때문에 500만 명이 설치하네
959,아까 낮부터 별에 별짓 다해도 접속이 안된다 멀루죽이는거냐 대체
960,이틀 내리 접속 안 돼서 화나 있었습니다 혹시나 싶어서 삭제하고 다시 깔았는데 작동 잘 되네요 신분증하고 다시 등록하고 인식해야 하는 건 번거롭지만 하루 종일 스트레스받는 것보단 나으니 같은 상황이신 분들 참고 바랍니다 어제같이 먹통 되는 상황 올까 봐 토스로 계좌 연동도 다 시켜놨습니다 어제랑 오늘 밤이며 새벽 오전 내내 수시로 접속하면서 먹통 창만 바라보고 있던 거 생각하면 아직도 화가 나네요
961,외국인은 회원가입이 안되네요
962,마지막 인증번호 4자리 은행 입력 다했는데 인증번호 휴대폰 안 뜨네요
963,아니 앱이 왜 안 되나요 지금 댓글들 보니 상당하던데 빨리 조치해야 하는 거 아닌가요 복붙하지 말고 개선을 시키고 조치를 취해 불편하지 않게 해야지 계속 썼었고 당장 이체해야 하는데 지금 장난들 하나
964,이틀 동안 실명확인 영통이 안돼 사람 미치겠네요 관계자분 연락 좀 연락 좀 주세요 
965,다른 금융 어플은 잘 쓰고 있는데 이건 비정상적인 어쩌고 하면서 튕김
966,돈 빼려는데 신분증 확인 재검토해야 된다고 로그인 쳐못하게 하시네요 한 번에 하던가  담당자분은 조선족이라 한글을 읽는데 능하지 못하신가요
967,kt 알뜰폰을 사용하면서 은행 증권사 어플이 5개 넘게 사용하고 있는데 유독 케이뱅크만 계좌개설 시 USIM 확인이 안된다고 계좌개설이 불가능하네요 다른 어플에서는 한 번도 경험해보지 못한 에러라 어떻게 할까요 알뜰폰은 의도적 막음인가요
968,장난치는 것도 아니고 접속이 2일 동안이나 안 된다고 말인가 이게 반개는 못 주나
969,출금하려니까 2일째 로고만 뜨고 먹통이네  쓰레기 어플
970,금융 인증서 발급할 때 영상통화만 5번 넘게 했네요 본인인증이 완료된 뒤 otp 발급 필요하다는 창이 떠서 발급하면 처음부터 다시 금융 인증서 발급 순서로 가네요 수정해주세요
971,이체할 때 거래 번호 누르는 화면이 뜨지 않아서 이체를 못하고 있습니다 여러 번 시도해보아도 거래 비밀번호 누르는 숫자판이 뜨지 않아서 안되네요 어서 해결해주세요
972,도대체 신분증 확인을 몇 번씩 하는 거예요 아 이상하다는데 다른 모든 서비스들은 다 정상이라는데 육안으로 봐도 식별이 뚜렷한데 몇 번씩을 반려시키는 겁니까 사람이 확인하는지 시스템이 확인하는 거인지 모르겠지만 너무 짜증 나네요 주민증 면허증 다 안된다면 손으로 들고 찍어도 책상에 내려놓고 빛없는대서 찍으라 빛없는대서 아 화딱지 나네요
973,어제부터 앱 접속이 안됩니다 와이파이 캐시 삭제해봤지만 로고K 마크에서 안 넘어갑니다 빨리 거래 가능하게 해주세요
974,19일 사용 못 하게 한 거 해명은 없는 건가
975,개설한지 오래된 통장 최근에도 계속 사용 중인데 개설한지 20일밖에 안돼서 등록 안된다네요 겁나 어이가 없어서  다른 통장도 다 안되고 발 앱 좀 제대로 만들어라
976,거래 목적 선택하라면서 클릭 안 되는 건 너무한 거 아닙니까 대학생 조별 과제로 만든 어플도 아니고
977,어떻게 그래도 명색이 은행인데 오늘 하루 종일 앱으로 접속이 안 되나요 접속할 방법 좀 알려주면 평생 은인으로 살게요 돈을 못 보내서 오늘 일정 다 망가진 거랑 거짓말쟁이 되게 만든 거 다 용서를 해드리겠습니다 진짜 이번 일 끝나면 무서워서 못쓰겠어요
978,아니 서버 관리가 아주 엉망인가 봐요 하루 종일 네트워크 환경이 안 좋아서 접속이 안된다고만 하니 아침까지 사용했는데 갑자기 안되니 환장하겠습니다 자동 복사 답변은 필요 없으니 접속만 잘 되게 해주세요
979,로고K 로고만 뜨고 접속이 안됨 앱 제거 후 재 설치해도 안됨아 급한데 10분 후 재 설치 후 원만히 이용했습니다 순간 당황했어요 앞으로 오류가 없기를
980,지금 2시간 넘게 앱이 열리지 못하고 있어요 이래서 믿고 사용하겠는지
981,좋아요
982,계좌 만들기 하는데 휴대폰 명의도 본인 맞고 주민번호 기재도 다 맞는데 자꾸 본인확인 불일치라고 뜨네요 알뜰폰이라서 그런 건가요 개설에서 막혀버리니 이러지도 저러지도 못하고 있네요
983,케이뱅크 로고만 뜨고 먹통입니다 아래에 이야기한 해결방안을 전부 해 봤으나 동일 증상이네요 똑같은 답변 말고 근본적인 해결이 돼야 하는 거 아닌가요 답변대로 해 봤지만 여전히 먹통입니다 최악의 앱이네요 금융앱이 이렇게 신뢰를 할 수 없을 정도로 엉망이면 어떻게 사용을 하나요 정말 최악입니다 별 하나도 아깝네요
984,앱 접속이 안됩니다 오류코드 1100028 connection ti로고Med out 30000 로고Milliseconds 아래 답변하신 내용대로 조치해도 안되네요 백그라운드 어플 제거는 무슨 뜻인가요
985,앱 삭제해도 안되고 댓글대로 몇 번을 해도 안되네요 답답하네요 왜 그러죠
986,따로 설치한 게 없고 최근에 설치한 어플도 지웠는데 단말에 해킹 위험이 있는 앱이 감지돼서 접속이 안돼요 재설치 해도 똑같습니다
987,1케이뱅크 로고가 나오더니 그나마도 안 나오고 백지 화면만 나오는 먹통입니다 여러 방법을 다 해보아도 케이뱅크 접근이 안되네요 어찌하나요 2어제도 안 열리고 오늘도 확인해보니 아직도 로고K 로고만 나오고 안 열리는군요 다른 고 객분들의 케이뱅크 답변을 보니 일시적 현상이라는 데 며칠이 일시적입니까 3코인이 계속 하락하니 출금 되는 것 방해하는 건 아니겠죠 이런 현상이 며칠씩 지속된다 는 건 이해할 수 없군요 언제 정 상화가 되는지요 접속자가 많으면 언제든지 또 그렇게 된다는 것 같군요
988,접속이 안돼요 왜 제 리뷰 지웠나요
989,앱 접속이 안됨 주거래 은행 가능하면 피하시고 보조 거래에만 쓰세요
990,접속하면 화면이 멈쳐있음 접속이 안됨
991,지금 출금하려니 뱅크 로그만 뜨고 무한 로딩인데 급한 사람은 어떻게 하라고 조치를 안 해주는 겁니까
992,처음으로 어플 리뷰 쓰는데 정말 거지 같네요 이런 어플 처음이에요 리뷰가 왜 낮은 줄 알겠어요 고객센터 연결은 10분씩 기다려야 하고 밤에는 로그인도 안 돼요 핸드폰 다른 걸로 시도해도 다 똑같네요 50명 대기 기다려서 연락한 고객센터에서는 담당 부서 소관이라는데 담당 부서 전화번호도 없다 하고 그쪽에선 다른 방법 없단 얘기만 듣고요 1점도 주기 싫은데 0점은 없나요
993,별 한 개도 아까움 어플 접속 안됨
994,1일 이체한도 변경해도 바뀌지가 않네요
995,신분증 인식이 안됨 이렇게 안되면 차라리 수동 촬영하게 하던가 눈에 또박또박 한 글자 한 글자 다 보이는데도 인식을 못 하더니 결국 시간 초과됐다고 초기화면 이제까지 작성한 거 다 날아가고 짜증 나서 안 쓰고 말지
996,아니 은행이 먹통이 돼서 입출금을 할 수가 없으면 어떻게 합니까 에효 진짜
997,은행 어플이 이런 식으로 오류가 많이 나면 어쩌자는 건가요 이 어플 쓰는 사람 대부분이 업비트 때문에 억지로 쓰는 건데 이런 식으로 할 거면 업비트와 해지하든가 이게 뭔가요
998,서버가 딸리면 인터넷은행 하지 마세요 전화도 안 받고 무슨 은행이 이렇습니까 그래도 무슨 할 말이 있는지 고객 탓하는 태도 바꾸세요
999,입금하려고 해도 도통 접속이 돼야죠 떨어졌을 때 사야 되는데 들어가지지도 않고 진짜 짜증 납니다
1000,안 켜져 입금 못하고 있어요
1001,앱 접속이 안 되는데 캐시 삭제 같은 소리 할 게 아니라 점검 일정이라든지 정확한 일정을 공지해주시던지 해야죠 은행 어플이 게임도 아니고 책임감 없이 앵무새 같은 답변만 하지 말고
1002,좋아요
1003,송금해야 하는데 앱 접속이 안됩니다 타 금융사는 모두 접속되는데 케이뱅크만 안돼요 서버 관리 잘 부탁드려요
1004,케이뱅크 망했나요 접속 안됨 케이뱅크 자체 서버 문제 잔아요 케이뱅크 진단팀 꾸려서 대응하세요 인터넷 은행이 허접하면 누가 가입하겠나요
1005,어플 먹통이다 
1006,마크만 뜨고 열리질 않으니 속 터져요
1007,오류 좀 빨리 수정 좀 해주세요 지금 로그인도 안되고 아무것도 안돼요
1008,언제 정상화됩니까
1009,케이뱅크 계속 먹통 제대로 입금 못해서 코인 투자 못하고 있는 거면 보상해줄 건가요 이게 뭡니까 진짜
1010,케이뱅크 거의 코이너라는 사람들만 쓸 텐데 맨날 접속 안돼서 난리 나겠네 외국 같았으면 소송 걸려서 피해 보상해야 될 텐데 한국에선 절대 그럴 리 없겠지 그래도 최소한의 성의는 보여라
1011,자꾸 로고K 마크만 뜨고 실행이 안돼요 이게 뭡니까 진짜
1012,기본적으로 앱이 너어어어무 느림
1013,많은 사람들이 불평불만 중인데 대답은 똑같이 반복하고 로봇이 답하고 있나요 갑자기 많은 회원 유입이 되게 했음 준비도 안 하고 일을 하나요 이렇게 연결 안 돼서 입은 손실은 누가 해결하나요 종일 연결이 안 돼 진짜 짜증 납니다 별 한 개도 아깝네요
1014,접속이 잘 안되네요
1015,환장하겠네 이거 단체로 피해 보상 소송이라도 해야 하는 거 아닌가 시간당 이자 처먹었으면 시간당 고객들 돈 못 빼게 들고 있는 값도 반대로 지불하는 게 당연하다고 생각되는데
1016,제발 돈 좀 뽑게 해주세요 왜 이렇게 오류가 많이 나고 시간만 버리고 있고 제발요 이딴 것도 은행 어플이라고 휴
