,score,comment
2618,4,통장관리부터 자산관리까지 사용하기 좋습니다 그리고 무엇보다 다른 은행 앱에 비해 속도가 빨라서 좋고요 간단히 앱으로 적금 개설하고 목돈 마련하는데 도움이 되더라고요 저도 대출금을 갚는데 소액 저축 활용해서 다 갚았는데 나름 좋더라고요 핸드폰 리브 모바일도 언제 같이 사용해볼까 합니다 소비보다 저축하고 자금 관리하는 재미를 느껴보시면 좋겠네요 아쉬운 건 몇몇 다른 은행은 앱에서 계좌이체 시 수수료가 면제되는 게 작지만 그래도 고객에게는 기분 좋은 서비스인데 그 점은 아쉽네요
2624,3,예전에 비해서는 많이 나아졌으나 아직 좀 더 개선이 필요함
2625,1,최근 주거래은행을 바꾸어서 잘 이용 중이었습니다 로그인도 잘 되었고요 그런데 otp 분실 이후 불편한 점이 생겨서 재발급 될 때까지 모바일 인증서를 사용하고자 발급을 받았습니다 그런데 모바일 인증서 발급 이후부터 로그인 창 뜨는 데만 한참이 걸리고 정보를 불러오는 중입니다라는 글씨가 먼저 뜬 뒤 로그인 표시가 5분의 1 확률로 떠요 로딩도 엄청 오래 걸리고요 심지어 모바일 인증서 발급받은 바로 당일에 로그인이 풀려서 재입장하려니까 로그인이 아니고 발급 재발급 창망 반복적으로 뜨고 닫아도 뜹니다 발급을 다시 받을까 싶어 발급 재발급 신청을 누르니 오류라고 뜹니다 아예 은행 사용이 불가해졌어요 제거 후 재설치해도 똑같습니다 해결 좀 부탁드립니다
2630,4,로딩할 때 지루하게 느껴짐 로딩할 때 그림을 재미있게 바꾸는 게 좋을 듯
2631,4,UI가 직관적으로 사용하기 편리하나 로그인 및 메뉴 실행 속도는 조금 무거운 느낌이므로 성능 향상이 필요함
2636,4,편리하며 유용합니다 그런데 가끔 공인인증서 로그인 시 지연되는 현상이 나타납니다 이점 개선 요청합니다
2637,4,로그인 방식도 다양하고 모든 계좌를 한 번에 관리할 수 있는 점이 편해요 송금 과정도 간편해요 하지만 검색 기능은 개선이 필요해 보입니다 메뉴를 일일이 브라우징 하는 것은 시간이 오래 걸리고 찾기도 쉽지 않아요 자주 검색하는 키워드를 제공하거나 검색 히스토리를 보여주는 것은 무리한 요구인지 궁금합니다
2653,1,핸드폰을 바꿔서 지문등록을 하려는데 옛날 공인인증서가 꼭 필요하더라고요 금융 인증서로 바뀌었는데 그걸로 이용 못하는 게 너무 불편하네요
2654,4,메인화면에 거래내역이 나열되지 않아 민감 사항이 바로 뜨지 않습니다 직관적인 인터페이스라 사용이 편리합니다 단 로딩 속도의 개선이 필요합니다 kb 계열은 은행 카드 증권보험 등 따로 앱 설치가 요구되어 계열사 통합 앱이 개발되었으면 좋겠습니다
2672,4,스타뱅킹 사용하는데 편리합니다 다만 빠른 이체 사용 시 본인 가상 계좌나 쿠팡 계좌 같은 게 빠른 이체 저장 안 돼 불편하네요 이건 개선 안 되나요 이것 빼곤 진짜 편리함
2674,4,오랫동안 국민은행을 거래하고 있는 고객입니다 늘 친절한 설명과 안내로 인해 전에는 다른 은행을 거래했다가 주거래 은행을 국민은행으로 바꾸게 된 계기가 되었습니다 최근 주식에 관심을 갖게 되었고 주식거래를 하고 싶은데 정보도 없고 방법을 잘 몰라 답답함을 느끼는데 일반 고객에게 주식정보를 알려주는 창구가 있으면 좋겠다는 생각이 듭니다 감사합니다
2677,1,앱이 어제부터 실행이 안돼요 로그인 창이 뜨질 않는데 해결 좀 해주세요
2685,4,잘 쓰고 있습니다 노란색 바탕으로 깔끔한 디자인으로 보기에 편해요 단 너무 많은 종류의 앱이 있어 kb 계열 앱이 제일 많이 치지하고 있어요 너무 많은 사람들이 이야기하고 있으니 아시리라 생각합니다 정리가 필요해요
2687,4,주거래은행으로 잘 사용하고 있어요 로그인은 패턴이나 비번 4자리 지문으로 빠르게 할 수 있어요 저는 지문등록으로 사용 중입니다 전체 계좌 조회도 편하고 좋으나 지문으로 이체 시 큰 금액은 opt 입력을 해야 하는데 간편 이체는 필요 없음 이거는 좀 불편하네요 다른 분 말씀처럼 KB에서 나오는 어플이 너무 많은데 간결하게 통합해도 좋을 것 같아요 바탕에 KB 관련 어플이 많아요
2689,1,짜증 나는 앱입니다 자동이체나 다른 업무하다가 튕긴 적이 몇 번인지 모르겠네요 또 앱 사용 시 버벅거림이 자주 생깁니다 앱 관리 좀 해주세요
2690,2,지문인식 로그인 여러 번 시도해야 로그인 됩니다 개선 바랍니다
2698,4,다른 건 다 좋은데 로딩될 때 대기화면에 동전이 아래위로 튀는 모양이 표시되는 건 좀 개선이 되어야 할 것 같네요 눈에 피로감이 느껴집니다
2703,4,국민은행 어플 너무 많아요 이걸로 다 되면 좋을 텐데 뭔 차이인지
2709,4,깔끔한 UI로 원하는 메뉴를 찾아가는데 손쉽고 용이합니다 다만 2페이지가 있는 페이지 조회 중 상세 보기 후 뒤로 가기 시 조회하던 페이지에 남아있으면 좋겠습니다
2710,4,KB국민은행 스타뱅킹 다른 어플에 비해 시니어도 사용하기 편하게 로그인을 패턴형으로 쉽게 이용이 가능하며 금융상품 등이 다양하게 설명이 되어 있어 은행 방문 없이도 쉽게 예적금을 조회 가입 해지까지 한 번에 해결할 수 있어 용이하게 이용하기 좋았다 앞으로 시니어를 위한 다양한 채널도 개설해 주시면 좋겠습니다
2716,4,사용이 편리함 전체 계좌 보기 유익함 상품 소개를 좀 더 자세히 해주면 좋겠음
2727,4,다양한 기능이 있는 것은 좋다 메뉴 직관적으로 보이게끔 해줘서 좋다 kb 어플은 통합이 필요함
2730,4,원하는 메뉴를 쉽게 찾고 사용이 가능해서 유저 인터페이스가 좋은 거 같아요 사용하면서 오류도 거의 없고요 화면이나 폰트가 좀 더 예쁘면 좋겠어요
2744,4,국민은행의 오래된 단골 고객입니다 일단 좋은 점은 국민은행 자체 업무뿐만 아니라 오픈뱅킹도 가능해 다른 은행 업무도 너무 편리합니다 또 이벤트가 아주 많은데 예를 들어 오픈뱅킹 가입 이벤트 때 다른 은행들에 비해 금액도 높고 당첨 쿠폰 수량도 몇 배가 많아서 당첨 확률이 높아서 정말 좋았습니다 다양한 이벤트가 많아서 앱테크를 하는 저에게는 정말 소중한 앱입니다 하지만 단점이 하나 있는데 앱을 열다 보면 자동으로 꺼지는 현상이 자주 발생한다는 겁니다 사용자가 많아서 그런 건지 유독 스타뱅킹에서 그런 현상이 많이 일어납니다 몇 번씩 시도해야 정상 접속이 가능해서 많이 불편합니다 이런 자동 꺼짐 현상이 빨리 해결되면 좋겠습니다 그 외에는 너무 좋아하는 앱이고 만족하며 잘 쓰고 있습니다 감사합니다
2749,3,편한 기능이 많이 생겨서 좋은데요 접속이 안되는 경우가 너무 자주  몇 번을 접속해야 된다거나 와이파이 크고 데이터로 해야 좀 잘 되고요 이 앱만 그래요 은행 어플 한두 개 쓰는 게 아닌데 접속 환경개선이 필요할듯합니다 국민은행이 주거래은행인데
2750,4,주거래 은행으로 오랫동안 이용 중입니다 로그인할 때 패턴으로 할 수 있어서 간편하고 좋네요 다만 로그인할 때 시간이 좀 걸리는 느낌이에요 그리고 리브 메이트나 여러 가지 어플들이 많은데 한 어플에 연동해서 사용할 수 있으면 좋겠던데요 스타뱅킹 안에 다양한 기능들이 많은데 솔직히 계좌이체 말고는 다른 기능들에 눈이 잘 안 가는 것 같아요 다양한 기능들을 좀 더 홍보하거나 눈에 잘 띌 수 있는 방법을 고려해봐도 좋을 것 같아요
2760,3,앱이 카카오에 비해 무겁다는 생각은 들지만 신뢰가 간다 어디로 들어가 건 앱 종료 버튼은 가장 잘 보이는 곳에 있었으면 좋겠다
2774,4,유일하게 5년 이상 주사용 한 앱입니다 예금 출금이체 대출 보험개설 해지 등등 하나로 해결할 수 있어서 좋아요 장기 고객을 위한 이벤트나 포인트 등도 있었으면 좋겠어요 은행 가면 기본 한 시간은 기다려야 엄무를 볼 수 있는 반면 이 앱 하나면 오케이네요
2777,4,은행에 방문할 필요 없이 어플로 해결할 수 있어서 편리해요
2783,3,이전부터 국민은행 어플을 편하게 이용하고 있었는데 이번부터 구공인 인증서 오류인지 로그인이 자꾸 튕기는 현상이 있어 확인 부탁드립니다
2792,4,큰 불편함 없음 입출금 시 어플 알람 뜨면 좋겠음 무료
2793,4,타사 비교했을 때 이용하기 편합니다 단지 배너 크기나 글씨체 등 좀 더 시각적으로 뚜렷했으면 좋겠어요 화면을 열었을 때 메인에 너무 많은 게 오픈되어있어서요
2798,4,오랫동안 이용해온 국민은행이며 앱 또한 잘 써오고 있습니다 지금은 적응이 되어 무방하지만 가끔 업그레이드될 때는 굳이라는 생각이 들 정도도 있습니다 예약이 체 항목도 찾아가기 불편하고요 그리고 예약이 체 항목의 최대 등록 기간이 6개월인 것도 1년까지 수정이 되면 좋겠습니다
2799,4,예전에 비해 많이 개선되어서 잘 사용하고 있습니다 조금만 더 무거움을 낮추고 반응속도 개선하면 좋을 것 같아요
2800,4,좋아요 편하게 잔액조회할 수 있고 타 은행 잔액도 알 수 있고 그런데 체크카드 후불교통카드 이용내역을 알 수 있게 해줬으면 좋겠어요 이용내역을 알 수 없어서 별 하나 차감이에요
2805,4,앱에서 가입할 수 있는 금융상품이 좀 더 다양했으면 좋겠습니다
2806,3,더 간소화될 필요가 있습니다 그리고 이체 화면으로 넘어갈 때 이체은행을 누르면 리스트들이 바로 보이지 않는 오류가 있어서 불편합니다
2809,4,속도 개선됐으면 하고 포인트 캐시백 이벤트 자주 해주세요
2815,4,느려짐 없고 기능이 간편하지만 더 다양한 앱 기능 서비스와 혜택을 제공해주면 좋을 것 같다고 생각합니다
2818,4,주거래은행이에요 여러 은행 사용하지만 KB 스타뱅킹이 제일 사용하기 편리한 거 같아요 메뉴의 구성이나 화면의 조화 같은 것들이요  앞으로도 지속적인 업데이트 부탁드립니다
2820,4,직관적인 인터페이스가 편리합니다 가끔 텍스트가 너무 많다는 느낌이 들기도 합니다 이벤트 응모 및 확인 기능이 추가되면 좋겠습니다
2823,3,계좌 입출금 시 앱 푸시가 왔으면 좋겠어요 알림만을 위해 다른 어플을 깔아야 하다니 이건 너무하지 않나요 다른 모든 어플에서는 문제없는데 지문인식이 되지 않거나 등록되지 않은 지문이라고 뜰 때가 많았어요 이렇게 되면 kb 다른 어플들 지문도 다 꼬이고 성나서 지문인증 안 썼었는데 이제 해소됐는지 모르겠네요
2829,4,주거래 은행이라 예전부터 잘 사용하고 있습니다 다만 KB국민은행 KB 국민카드 리브 메이트 리브 등등 너무 어플을 나눠놔서 기능에 맞게 앱 통합이 적절히 이루어졌으면 좋겠습니다
2833,4,KB 스타뱅킹 앱은 보안이 철저한 것이 장점이자 단점이다 이체를 하는 경우 간편등록번호로 로그인하면 인증서로 다시 로그인하고 전화번호로 신분확인 OTP로 확인하고 다시 인증서로 마지막 확인을 해야 한다 제발 확인을 간단하게 할 수 있게 해주시면 감사하겠습니다
2843,4,이체나 계좌 확인 등의 업무는 빠르고 간편해서 좋아요 다만 자동이체 등의 관련 자주 쓰는 메뉴는 메인화면에 즐겨찾기로 등록할 수 있게 하면 더 좋을 것 같습니다
2849,4,쓰기 좋아서 타 은행보다 더 애용 중입니다 하나 아쉬운 게 있다면 좀 더 자세한 계좌 설명이 있으면 좋을 것 같습니다
2859,4,다양한 로그인 방식으로 편리하게 사용 중입니다 오픈뱅킹으로 다른 금융의 입출금 자산현황을 한눈에 볼 수 있어 좋습니다 주거래은행이라 자주 사용하는데 kb 관련 앱이 너무 많습니다 통합하는 것도 좋을 거 같습니다
2862,3,어플 통합 좀 했으면 좋겠습니다 kb만 3개 쓰고 있어요
2863,4,UI가 좀 더 깔끔했으면 좋겠어요
2864,4,사용성 등 예전보다는 개선이 된듯하네요 그래도 속도는 좀 느리네요 이 부분만 개선되었으면 합니다
2866,4,장점 다양한 로그인 방법 등록된 계좌의 간편 계좌이체 단점 kb금융인 증서 금융 인증서 무슨 차이 혜택이 무엇인지 kb 관련 여러 앱 사용보다 하나로 통합 필요
2871,4,주거래은행이라 너무 잘 쓰고 있는데요 타 은행들은 뱅킹 어플 자체적으로 입출금 내역 알림이 오는데 Kb는 알림 어플을 따로 꼭 깔아야 해서 너무 불편해요 어플 없이 사용할 수 있도록 이 부분 꼭 개선 좀 해주세요
2874,1,첨에 잘 되더니 동전만 띄우고 엄청 늦어서 돌 지경이다 개선이 필요하다
2881,3,이체할 때 이체 정보가 다시 적용되면 좋겠습니다 한번 이체하고 다시 이체하면 기존 이체 계좌가 적용 안됩니다
